title,videoIDS,video_description,publishedDate,likes,dislikes,views,comment
"BIG HAIR CHANGE, PHOTOSHOOT & AUTUMN SHOPPING | WEEKLY VLOG",etYKm2Qefe8,"BIG HAIR CHANGE, PHOTOSHOOT & AUTUMN SHOPPING
⇢ Cordially Invited: http://bit.ly/2HRDiFm
⇢ Zoella Beauty Products: http://bit.ly/2BWgvJT

Who I'm With:
⇢ Alfie: http://bit.ly/1OmfE3n
⇢ Mark: http://bit.ly/1PyjfL9

-- Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link. This does not affect you as the consumer or the price of the product. --

What I'm Wearing:
⇢ *Lilac Babes T Shirt - Monki - http://bit.ly/2OMLKx2 
⇢ *Denim Jacket - ASOS - http://bit.ly/2O1E197
⇢ *White V Neck T Shirt - ASOS - http://bit.ly/2OKduly
⇢ *Dark Mustard Jacket - Monki - http://bit.ly/2OMMSkg
⇢ *Gold Hoop Earrings - ASOS - http://bit.ly/2NZJvRu
⇢ *Brown Stripe Jumper - New Look - http://bit.ly/2O1DsMx
⇢ *Glasses - Ray Ban - http://bit.ly/2trlc7t

Photoshoot Outfits:
⇢ White T Shirt - Gap - http://bit.ly/2Jd4GPl
⇢ *Jeans - Mother - http://bit.ly/2NY50lK
⇢ *White Shirt - Equipment - http://bit.ly/2NWYmfr
⇢ *Black Jeans - ASOS - http://bit.ly/2NTWlRn
⇢ *Roll Neck Jumper - Reiss - http://bit.ly/2OG3WYQ
⇢ Black Shorts - Zara - https://go.zara/2D0VX2e
⇢ Black Embroidered Dress - Needle & Thread - http://bit.ly/2D0PB3g
⇢ Silver Sequin Dress - Markus Lupfer - http://bit.ly/2EHYC2F
⇢ *Trench Coat - Topshop - http://bit.ly/2NZ2sUg
⇢ *Suit - Reiss - http://bit.ly/2NYFRaD
⇢ *Black Vest Top - J Brand - http://bit.ly/2OLWdZD",2018-10-23T13:45:10Z,43666,1017,1414029,394
DECLUTTER & SURPRISE BIRTHDAY | WEEKLY VLOG,1CXwD6LNNf4,"DECLUTTER & SURPRISE BIRTHDAY | WEEKLY VLOG
⇢ Cordially Invited: http://bit.ly/2HRDiFm
⇢ Zoella Beauty Products: http://bit.ly/2qoQaMe

-- Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link. This does not affect you as the consumer or the price of the product. --

What I'm Wearing:
⇢ *Pink Jumper - Urban Outfitters - http://bit.ly/2OCmWrr (Similar)
⇢ *Ripped Blue Jeans - Topshop - http://bit.ly/2ODMvIm
⇢ *Cropped Navy Cardigan - Topshop - http://bit.ly/2OCAoeD (Similar)
⇢ *Best Babes T Shirt - Monki - http://bit.ly/2Ozx3x4
⇢ *Mom Jeans - BDG Urban Outfitters - http://bit.ly/2OBLLDK",2018-10-21T16:15:21Z,35551,697,1201578,383
CREATIVE WEEK & OFFICE BAKE OFF | WEEKLY VLOG,_bPs62CvKM4,"CREATIVE WEEK & OFFICE BAKE OFF | WEEKLY VLOG
⇢Cordially Invited: http://bit.ly/2HRDiFm
⇢ Zoella Beauty Products: http://bit.ly/2qoQaMe

-- Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link. This does not affect you as the consumer or the price of the product. --

What I'm Wearing:
* ⇢ Leather Jacket - Allsaints-  http://bit.ly/2JCxC2R
⇢ T Shirt - Saint Laurent
* ⇢ Mom Jeans - BDG - https://rstyle.me/cz-n/dafepjbcnsx
*⇢ Leopard Print Shirt - Topshop - http://bit.ly/2Ou4HUS
* ⇢ Camel Coat - Asos (similar) - https://rstyle.me/cz-n/dafegdbcnsx
⇢ Pleather Trousers - Zara - https://go.zara/2Crr6Lp
*⇢ Jumper - & Other Stories - http://bit.ly/2J3Z75L",2018-10-18T12:05:36Z,32260,873,957839,273
MARK MOVES IN AND STRICTLY BIRTHDAY CELEBRATIONS | WEEKLY VLOG,K1SUIIE01mY,"MARK MOVES IN AND STRICTLY BIRTHDAY CELEBRATIONS
⇢ Cordially Invited Amazon Pre Order: https://amzn.to/2OT50Vn
⇢ Feminists Don't Wear Pink Amazon Pre Order: https://amzn.to/2N7x85l
⇢ Zoella Beauty Products: http://bit.ly/2BWgvJT
⇢ Zoella Beauty USA: http://bit.ly/2HnhXUx
⇢ Zoella Lifestyle Products: http://bit.ly/2D3kFzW

Who I'm With:
⇢ Mark: http://bit.ly/1PyjfL9
⇢ Joe: http://bit.ly/2xHpWYM
⇢ Sean: http://bit.ly/28KESa4
⇢ Poppy: http://bit.ly/1TcuKZX
⇢ Alfie: http://bit.ly/1OmfE3n

-- Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link. This does not affect you as the consumer or the price of the product. --

What I'm Wearing:
⇢ *Dungarees - Cheap Monday at ASOS - http://bit.ly/2GiLrVk
⇢ Stripe Shirt - Primark - http://bit.ly/2bDQJuX
⇢ *Glasses - Ray Ban - http://bit.ly/2trlc7t
⇢ *Black Jumper - Urban Outfitters - http://bit.ly/2OVkLvd
⇢ *Polkadot Jumpsuit -  ASOS - http://bit.ly/2OV9DOW
⇢ Floral Shirt - Zara - http://bit.ly/2rbOkQw
⇢ *Saint Laurent T Shirt - Net A Porter - http://bit.ly/2IyyJPS",2018-09-27T18:27:19Z,45413,880,1625428,269
SURPRISE BOOK DELIVERY & COSY EVENINGS | WEEKLY VLOG,fxF0Uxwsb4g,"⇢ Tickets For Evening Events: http://bit.ly/2HRDiFm (read t&c)
⇢ Waterstones workshop competition pre order: http://bit.ly/2QAbWbi
⇢ Amazon pre order: https://amzn.to/2Dapjwm
⇢ Zoella Beauty Products: http://bit.ly/2BWgvJT
⇢ Zoella Lifestyle Products: http://bit.ly/2D3kFzW

Who I'm With:
⇢ Sean: http://bit.ly/28KESa4
⇢ Poppy: http://bit.ly/1TcuKZX
⇢ Alfie: http://bit.ly/1OmfE3n

-- Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link. This does not affect you as the consumer or the price of the product. --

What I'm Wearing:
⇢ *Shirt - Topshop - http://bit.ly/2pbX4mQ
⇢ *Leopard Jeans - Topshop - http://bit.ly/2pdtFZw
⇢ Grey Roll Neck Jumper - Zara - https://go.zara/2NaIV7R
⇢ *Leather Jacket - Allsaints - http://bit.ly/2JCxC2R
⇢ *Leopard Jumpsuit - & Other Stories - http://bit.ly/2xl5fRz
⇢ *Black Backless Body - Urban Outfitters - http://bit.ly/2jklMPh
⇢ *Cream Cardigan - Topshop - http://bit.ly/2xoeeRZ
⇢ *Ripped Blue Jeans - Topshop - http://bit.ly/2xqoKIm
⇢ *Blue Pendant Necklace - Missoma - http://bit.ly/2xmbm8c
⇢ Bag - Gucci
⇢ Sliders - YSL",2018-09-16T15:24:34Z,37394,871,1078775,349
"AUTUMN HAUL, MAKING A PLAN & HAIR MAKEOVER | WEEKLY VLOG",aXssvyOtozo,"⇢ Pre-Order my new book Cordially Invited: http://bit.ly/2HRDiFm
⇢ Zoella Beauty Products: http://bit.ly/2BWgvJT

Who I'm With:
⇢ Alfie: http://bit.ly/1OmfE3n
⇢ Tanya: http://bit.ly/1INueKG
⇢ Jim: http://bit.ly/1U4KzAR

-- Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link. This does not affect you as the consumer or the price of the product. --

Makeup:
⇢ *Jouer Essential High Coverage Creme Foundation - http://bit.ly/2x9PPzG
⇢ Collection Lasting Perfection Concealer - http://bit.ly/2MqqBm0
⇢ Revolution Bake and Finish Powder - http://bit.ly/2p16ykV
⇢ *Becca Hydra-Mist Set & Refresh Powder - http://bit.ly/2x9LMmN
⇢ *Make Up Forever Aqua Brow Gel - http://bit.ly/2p1qC6y
⇢ *Hourglass Arch Brow Gel - http://bit.ly/2p3Rvah
⇢ *Urban Decay Backtalk Palette - http://bit.ly/2p5eTUS
⇢ *Lancome Monsieur Big Mascara - http://bit.ly/2xcxrWP
⇢ *Too Faced Chocolate Soleil Bronzer - http://bit.ly/2p3S3gl
⇢ *IGK Jet Lag Dry Shampoo - http://bit.ly/2xjt6kP
⇢ *Davines OI Oil - http://bit.ly/2p3RWBr
⇢ Amika Fluxus Touchable Hairspray - http://bit.ly/2D3Bvir

What I'm Wearing:
⇢ *Denim Jumpsuit - ASOS - http://bit.ly/2xcwBJF
⇢ *Leopard Boots - River Island - (Similar) http://bit.ly/2x9yqHf
⇢ Leopard Sweatshirt - Zara - https://go.zara/2NaIV7R
⇢ *Spot Print Bandana - Bershka - http://bit.ly/2paL1GJ
⇢ *Glasses - Ray Ban - http://bit.ly/2trlc7t",2018-09-11T15:49:26Z,40946,777,1259189,202
HOUSEPLANTS AND HORNETS | WEEKLY VLOG,IdC51ZJMKCg,"HOUSEPLANTS AND HORNETS
⇢ Pre-Order my new book Cordially Invited: http://bit.ly/2HRDiFm
⇢ Zoella Beauty Products: http://bit.ly/2BWgvJT
⇢ Previous Vlog: http://bit.ly/2CKIX1H

Who I'm With:
⇢ Poppy: http://bit.ly/1TcuKZX
⇢ Alfie: http://bit.ly/1OmfE3n

-- Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link. This does not affect you as the consumer or the price of the product. --

What I'm Wearing:
⇢ *Red Poppy Print Jumpsuit - Nastygal (Similar) - http://bit.ly/2x5zQlR
⇢ *Stripe French Fries Top - Joanie Clothing - http://bit.ly/2x57BE3
⇢ Grey Dress - Primark - http://bit.ly/2bDQJuX
⇢ Green Bomber Jacket - Zara (old)
⇢ *Glasses - Ray Ban - http://bit.ly/2trlc7t",2018-09-10T18:49:05Z,41181,722,1032830,349
GUEST BEDROOM MAKEOVER | BEFORE & AFTER | AD,IHW2qu7X_pM,"GUEST BEDROOM MAKEOVER | BEFORE & AFTER
*this video contains paid for content with Desenio*
⇢ Check out Desenio: https://desen.io/zoella
⇢ The code “ZOELLA” gives 25% off posters* on all Desenio sites between August 28th and 30th *Except for frames and for handpicked-/collaboration

⇢ Pre-Order my new book Cordially Invited: http://bit.ly/2HRDiFm
⇢ Zoella Beauty Products: http://bit.ly/2BWgvJT

Who I'm With:
⇢ Alfie: http://bit.ly/1OmfE3n

-- Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link. This does not affect you as the consumer or the price of the product. --

What I'm Wearing:
⇢ *Lonely Hearts Club Top - Net-A-Porter - http://bit.ly/2vln4il
⇢ *Polkadot Trousers - Topshop - http://bit.ly/2MzvjTE",2018-08-28T09:10:03Z,62096,1556,1220692,457
WHAT I'VE BEEN UP TO RECENTLY | WEEKLY VLOG,hJKAruaMGSg,"WHAT I'VE BEEN UP TO RECENTLY | WEEKLY VLOG
⇢ Pre-Order my new book Cordially Invited: http://bit.ly/2HRDiFm
⇢ Zoella Beauty Products: http://bit.ly/2BWgvJT
⇢ Previous Vlog: http://bit.ly/2MWmEKi

Who I'm With:
⇢ Mark: http://bit.ly/1PyjfL9
⇢ Sean: http://bit.ly/28KESa4
⇢ Poppy: http://bit.ly/1TcuKZX
⇢ Alfie: http://bit.ly/1OmfE3n

-- Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link. This does not affect you as the consumer or the price of the product. --

What I'm Wearing:
⇢ *Oversized White Shirt - ASOS - http://bit.ly/2BTcdTu
⇢ *Mom Jeans - Topshop - http://bit.ly/2MyMsfT
⇢ Leopard Loafers - Zara - https://go.zara/2PHMQXC
⇢ *Black Boyfriend Style Coat - ASOS - http://bit.ly/2P9BKcy
⇢ *Choose Love T Shirt - ASOS - http://bit.ly/2obTfO6
⇢ *Grey Hoodie - Topshop - http://bit.ly/2BTdHx2
⇢ *Gym Leggings - GymShark - http://bit.ly/2BSmAa2
⇢ *Apres Love T Shirt - Urban Outfitters - http://bit.ly/2ISr9k1
⇢ Not Your Baby T Shirt - H&M - http://bit.ly/2xkagel
⇢ *Green Tracksuit Bottoms - Urban Outfitters - http://bit.ly/2GgVWFF",2018-08-27T15:40:44Z,52516,1409,1457884,528
"MONKEYS, MAZES & MINI PJ HAUL",xjTvkTaDrNI,"MONKEYS, MAZES & MINI PJ HAUL
⇢ DOWNLOAD CLUE APP HERE: https://goo.gl/NMRe69
⇢ Pre-Order my new book Cordially Invited: http://bit.ly/2HRDiFm
⇢ Zoella Beauty Products: http://bit.ly/2vg2scq
⇢ Previous Vlog: http://bit.ly/2LGhq5t
⇢ Main Channel: http://bit.ly/2n34AgF

* This video contains paid for content from Clue *

Who I'm With:
⇢ Mark: http://bit.ly/1PyjfL9
⇢ Alfie: http://bit.ly/1OmfE3n

-- Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link. This does not affect you as the consumer or the price of the product. --

PJ Haul:
⇢ *White Floral Racer Back PJs - ASOS - http://bit.ly/2LOQ9gA
⇢ *Pink Floral PJs - ASOS - http://bit.ly/2vlOBAg
⇢ *White Space Themed PJs - ASOS - http://bit.ly/2LNqXH5
⇢ *White PJs with Blue Flowers - ASOS - http://bit.ly/2NYhr1n
⇢ *Sleepy Eyes PJs - ASOS - http://bit.ly/2NYhQAV
⇢ *Tiger Print Cami PJs - ASOS - http://bit.ly/2LQuaWp
⇢ *Green Jungle Print PJs - ASOS - http://bit.ly/2NYixdv

What I'm Wearing:
⇢ *Sunglasses - Ray Ban - http://bit.ly/2DMtytP
⇢ *Red and Black Jumpsuit - ASOS - http://bit.ly/2JCqRRP
⇢ *White Hoody - PB Merch - http://bit.ly/2Asr1Yv
⇢ *White Twist Front Crop Shirt - Topshops - http://bit.ly/2LNNzHC 
⇢ *Black Shorts - Topshop - http://bit.ly/2v4ppPv
⇢ Stripe Button Dress - Primark - http://bit.ly/2bDQJuX
⇢ White Off Shoulder Button Dress - Zara - http://bit.ly/2rbOkQw
⇢ *Black Long Sleeve Top - Topshop - http://bit.ly/2mZyHYo
⇢ *Stripe Trousers - ASOS - http://bit.ly/2vnTJ77
⇢ Green Jacket - New look - http://bit.ly/2v6jQ2S
⇢ *Lonely Hearts Club T Shirt - Net-A-Porter - http://bit.ly/2vln4il

Other Places To Find Me:

MAIN CHANNEL: http://youtube.com/zoella
BLOG : http://www.zoella.co.uk
TWITTER : http://twitter.com/Zoella
INSTAGRAM : http://instagram.com/Zoella
FACEBOOK : http://facebook.com/zoe.zoella
SNAPCHAT : @OfficialZoella",2018-07-30T18:10:40Z,45368,1046,2652504,483
"POOL FUN, SUNNY DAYS & COVER REVEAL",tLnZ7q6iY_w,"⇢ Signed WHSmith Pre Order Copies: http://bit.ly/2NYASIg
⇢ Amazon Pre Order: https://amzn.to/2uweeP9
⇢ Waterstones Competition Pre Order: http://bit.ly/2uK2KXM
⇢ Zoella Beauty Products: http://bit.ly/2qoQaMe
⇢ Previous Vlog: http://bit.ly/2uvVyPE
⇢ Main Channel: http://bit.ly/2n34AgF

Who I'm With:
⇢ Mark: http://bit.ly/1PyjfL9
⇢ Sean: http://bit.ly/28KESa4
⇢ Poppy: http://bit.ly/1TcuKZX
⇢ Alfie: http://bit.ly/1OmfE3n
⇢ Steve: http://bit.ly/2LjIW7S

-- Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link. This does not affect you as the consumer or the price of the product. --

What I'm Wearing:
⇢ *Red Crop Top - Nasty Gal - http://bit.ly/2O1CSPR
⇢ *Earrings - Asos - (Similar) http://bit.ly/2Nt22WH 
⇢ White Off The Shoulder Dress - Zara - https://go.zara/2uKKbm5
⇢ *Blue Bikini - ASOS - http://bit.ly/2NrFLIO
⇢ *Jersey Jumpsuit - ASOS - http://bit.ly/2O0hmev
⇢ *Bored of You Yellow Jumper - Nasty Gal - http://bit.ly/2O34hB8
⇢ *Red Spotty Dress - ASOS - http://bit.ly/2Nrg0by
⇢ *Striped PJ's - ASOS - http://bit.ly/2Ntk9vI
⇢ Kim K Dress T Shirt - Cool Shit - http://bit.ly/2zOyqBb
⇢ Black & White Striped Bikini - Victoria Secret - http://bit.ly/2JyCBRc

Other Places To Find Me:

MAIN CHANNEL: http://youtube.com/zoella
BLOG : http://www.zoella.co.uk
TWITTER : http://twitter.com/Zoella
INSTAGRAM : http://instagram.com/Zoella
FACEBOOK : http://facebook.com/zoe.zoella
SNAPCHAT : @OfficialZoella",2018-07-18T14:33:21Z,53752,1078,2470728,381
BEACH TIME & COUPLE DRAMA,grZzLTMl2mE,"BEACH TIME & COUPLE DRAMA
⇢ Pre-Order my new book Cordially Invited: http://bit.ly/2HRDiFm
⇢ Zoella Beauty Products: http://bit.ly/2tslxHl
⇢ Previous Vlog: http://bit.ly/2Kviec8
⇢ Main Channel: http://bit.ly/2n34AgF

Who I'm With:
⇢ Tanya: http://bit.ly/1INueKG
⇢ Alfie: http://bit.ly/1OmfE3n

-- Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link. This does not affect you as the consumer or the price of the product. --

What I'm Wearing:
⇢ *White Crop Top - Missguided - http://bit.ly/2KAJ8fa
⇢ *Daisy Skirt - ASOS - (similar) http://bit.ly/2tCQaKi
⇢ *Sunglasses - RayBan - http://bit.ly/2DMtytP
⇢ Grey Hoodie - JB Purpose Tour Merch (stolen from Alfie)
⇢ *Oversized Spotty Shirt - Nasty Gal - http://bit.ly/2tFRg7K
⇢ *Leaf Earrings - Missguided at ASOS - http://bit.ly/2IBTV72 
⇢ Tropical Leaf Crop Top - Primark - http://bit.ly/2bDQJuX
⇢ *Shorts - Topshop Mom - (similar) http://bit.ly/2KyPkob


Other Places To Find Me:

MAIN CHANNEL: http://youtube.com/zoella
BLOG : http://www.zoella.co.uk
TWITTER : http://twitter.com/Zoella
INSTAGRAM : http://instagram.com/Zoella
FACEBOOK : http://facebook.com/zoe.zoella
SNAPCHAT : @OfficialZoella",2018-06-29T15:47:31Z,34649,453,959831,289
SPLASH BOTANICS LAUNCH DAY,169XPdwn9bQ,"SPLASH BOTANICS LAUNCH DAY
⇢ Zoella Beauty Superdrug: http://bit.ly/2tslxHl
⇢ Zoella Beauty FeelUnique: http://bit.ly/2lzonpz
⇢ Zoella Beauty Ulta: http://bit.ly/2HnhXUx
⇢ Previous Vlog: http://bit.ly/2tMo1jc
⇢ Main Channel: http://bit.ly/2ikK7ok

Who I'm With:
⇢ Mark: http://bit.ly/1PyjfL9
⇢ Sean: http://bit.ly/28KESa4
⇢ Poppy: http://bit.ly/1TcuKZX
⇢ Alfie: http://bit.ly/1OmfE3n

-- Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link. This does not affect you as the consumer or the price of the product. --

Makeup:
⇢ *Fenty Beauty Pro Filt’r Soft Matte Foundation - http://bit.ly/2IwEgGi
⇢ *Fenty Beauty Full Bodied Foundation Brush - http://bit.ly/2tycWTk 
⇢ Makeup Bag - Zoella Beauty - http://bit.ly/2tJuZ8x
⇢ Tarte Shape Tape Contour Concealer - http://bit.ly/2KayLCI
⇢ Collection Lasting Perfection - http://bit.ly/2KokO04
⇢ *Becca Hydramist Set and Refresh Powder - http://bit.ly/2tz5uY1
⇢ Revolution Bake and Finish Powder - http://bit.ly/2KpRPJl
⇢ *Too Faced Natural Face Palette - http://bit.ly/2KpSpH1
⇢ *Too Faced Natural Eyes Palette - http://bit.ly/2MXDy8x
⇢ Colourpop Eva Gutowski It’s All Wild Palette - http://bit.ly/2KsJ5SZ
⇢ Dior DiorShow On Stage Liner in Vinyl Black - http://bit.ly/2tyNTiU
⇢ *Tanya Burr Cosmetics Illuminating Powder in Peonies Please - http://bit.ly/2N02WKC
⇢ Make Up Forever Aqua Brow - http://bit.ly/2GWS391
⇢ *Glossier Boy Brow - http://bit.ly/2N011po
⇢ *Smith & Cult Lash Dance Mascara - http://bit.ly/2twXuqE
⇢ *Maybelline Lash Sensational Mascara - http://bit.ly/2N1I6L3
⇢ Colourpop Aquarius 2 Liquid Lip - http://bit.ly/2lzwdzw

What I'm Wearing:
⇢ Jumpsuit - Primark - http://bit.ly/2bDQJuX
⇢ *Earrings - Missguided - http://bit.ly/2KoQzWK
⇢ *Spotty Jumper - ASOS - (similar) http://bit.ly/2txxiMr

Other Places To Find Me:

MAIN CHANNEL: http://youtube.com/zoella
BLOG : http://www.zoella.co.uk
TWITTER : http://twitter.com/Zoella
INSTAGRAM : http://instagram.com/Zoella
FACEBOOK : http://facebook.com/zoe.zoella
SNAPCHAT : @OfficialZoella",2018-06-27T08:12:22Z,36352,565,1118639,299
FIRST LOOK AT NEW PRODUCTS & HOW DID I DO THAT?,FbgLSkNb3Ps,"⇢ Pre-Order my new book Cordially Invited: http://bit.ly/2HRDiFm
⇢ Zoella Beauty Superdrug: http://bit.ly/2tslxHl
⇢ Zoella Beauty FeelUnique: http://bit.ly/2lzonpz
⇢ Zoella Beauty Ulta: http://bit.ly/2HnhXUx
⇢ Previous Vlog: http://bit.ly/2trmaki
⇢ Main Channel: http://bit.ly/2n34AgF

Who I'm With:
⇢ Mark: http://bit.ly/1PyjfL9
⇢ Sean: http://bit.ly/28KESa4
⇢ Tanya: http://bit.ly/1INueKG
⇢ Poppy: http://bit.ly/1TcuKZX
⇢ Alfie: http://bit.ly/1OmfE3n
⇢ Joe: http://bit.ly/1GwWT9i
⇢ Jim: http://bit.ly/1U4KzAR

-- Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link. This does not affect you as the consumer or the price of the product. --

What I'm Wearing:
⇢ *Spotty Jumpsuit - ASOS - (Similar) http://bit.ly/2MW3YHK
⇢ *Black Strappy Jumpsuit - ASOS - http://bit.ly/2MlSzzO
⇢ *White T Shirt - MissGuided - http://bit.ly/2MXXdoM
⇢ *Clear Glasses - Rayban - http://bit.ly/2trlc7t
⇢ *Baggy White T shirt - Topshop - http://bit.ly/2troHuO
⇢ Dungarees - Zara (Old) - http://bit.ly/2rbOkQw

Other Places To Find Me:

MAIN CHANNEL: http://youtube.com/zoella
BLOG : http://www.zoella.co.uk
TWITTER : http://twitter.com/Zoella
INSTAGRAM : http://instagram.com/Zoella
FACEBOOK : http://facebook.com/zoe.zoella
SNAPCHAT : @OfficialZoella",2018-06-25T12:24:22Z,39558,596,1542282,512
ANT INVASION & GARDEN CENTRE ANTICS,L6lR8amDxKg,"ANT INVASION & GARDEN CENTRE ANTICS
⇢ Pre-Order my new book Cordially Invited: http://bit.ly/2HRDiFm
⇢ Zoella Beauty Products: http://bit.ly/2qoQaMe
⇢ Previous Vlog: http://bit.ly/2JVgTL8
⇢ Main Channel: http://bit.ly/2n34AgF

Who I'm With:
⇢ Mark: http://bit.ly/1PyjfL9
⇢ Alfie: http://bit.ly/1OmfE3n

-- Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link. This does not affect you as the consumer or the price of the product. --

What I'm Wearing:
⇢ Top - Zara - https://go.zara/2JvUvsq
⇢ Trousers - Bershka - http://bit.ly/2HMi8ax
⇢ Shorts - Primark - http://bit.ly/2bDQJuX

Other Places To Find Me:

MAIN CHANNEL: http://youtube.com/zoella
BLOG : http://www.zoella.co.uk
TWITTER : http://twitter.com/Zoella
INSTAGRAM : http://instagram.com/Zoella
FACEBOOK : http://facebook.com/zoe.zoella
SNAPCHAT : @OfficialZoella",2018-06-11T16:48:45Z,45653,500,1184182,302
WE'VE ALL GONE CRAZY & EVENING WIND DOWN,HVqgncGtBQk,"WE'VE GONE CRAZY & EVENING WIND DOWN
⇢ Pre-Order my new book Cordially Invited: http://bit.ly/2HRDiFm
⇢ Zoella Beauty Products: http://bit.ly/2qoQaMe
⇢ Previous Vlog:  http://bit.ly/2xKjrqG
⇢ Main Channel: http://bit.ly/2n34AgF

Who I'm With:
⇢ Sean: http://bit.ly/28KESa4
⇢ Poppy: http://bit.ly/1TcuKZX
⇢ Alfie: http://bit.ly/1OmfE3n
⇢ Joe: http://bit.ly/1GwWT9i

-- Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link. This does not affect you as the consumer or the price of the product. --

What I'm Wearing:
⇢ *Red Spotty Dress - Miss Selfridge on ASOS - http://bit.ly/2LqKf1a
⇢ *Leather Jacket - Allsaints - http://bit.ly/2JCxC2R
⇢ *Leaf Choker - Missoma - http://bit.ly/2LpXYWc
⇢ Ticket to Anywhere T shirt - Zara - https://go.zara/2ug7g32
⇢ *Mom Jeans - Topshop - http://bit.ly/2DJnItc
⇢ *Red and Black Floral Cropped Leg Jumpsuit - ASOS - http://bit.ly/2JCqRRP
⇢ Red Earrings - Primark - http://bit.ly/2bDQJuX
⇢ *Black Scoop Body - ASOS - http://bit.ly/2JAModp
⇢ *White Spotty Trousers - ASOS - http://bit.ly/2LuwWgn
⇢ Spotty Shoes - Zara - http://bit.ly/2rbOkQw
⇢ *Liz Earle Cleanse & Polish - http://bit.ly/2Ls9G2j
⇢ *Glossier Milky Jelly Cleanser - http://bit.ly/2JAjoma
⇢ *Striped Pj's - ASOS - http://bit.ly/2LuBof3
⇢ *Tata Harper Face Mist - http://bit.ly/2LuqyWh
⇢ *Glow Recipe Watermelon Sleeping Mask - http://bit.ly/2JymTte 
⇢ *Black Spotty Jumpsuit - ASOS - http://bit.ly/2JxGfyF

Other Places To Find Me:

MAIN CHANNEL: http://youtube.com/zoella
BLOG : http://www.zoella.co.uk
TWITTER : http://twitter.com/Zoella
INSTAGRAM : http://instagram.com/Zoella
FACEBOOK : http://facebook.com/zoe.zoella
SNAPCHAT : @OfficialZoella",2018-06-06T19:19:01Z,42174,464,1407590,296
TOO MANY TEARS & TOO MANY TREATS,akIYyeovSME,"TOO MANY TREATS & TOO MANY TEARS
⇢ Pre-Order my new book Cordially Invited: http://bit.ly/2HRDiFm
⇢ Zoella Beauty Products: http://bit.ly/2qoQaMe
⇢ Previous Vlog: http://bit.ly/2IWbpfI
⇢ Main Channel: http://bit.ly/2n34AgF
⇢ Frances Quinn (Baker of the amazing biscuit cakes): http://bit.ly/2IQZmUH 

Who I'm With:
⇢ Mark: http://bit.ly/1PyjfL9
⇢ Alfie: http://bit.ly/1OmfE3n

-- Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link. This does not affect you as the consumer or the price of the product. --

What I'm Wearing:
⇢ *Denim Jacket - ASOS - http://bit.ly/2LEN4N1
⇢ *Hoop Earrings - ASOS - http://bit.ly/2KZBRpg
⇢ *Chunky Gold Hoops - ASOS - http://bit.ly/2KZBRpg
⇢ *Leather Jacket - Allsaints -  http://bit.ly/2JCxC2R
⇢ *Striped Body - ASOS - http://bit.ly/2L2rqRU
⇢ *Black Dungarees - Topshop - http://bit.ly/2LE2q4u
⇢ *Karl Lagerfeld Eyshadow Palette - http://bit.ly/2L1jlwz
⇢ *Nars Powermatte Lip Pigment - http://bit.ly/2JhGkGq
⇢ Bourjois Liner - http://bit.ly/2INzadE
⇢ Leopard & Poppy Playsuit - *Joanie Clothing (old) - http://bit.ly/2LyZHcm
⇢ Orange lipstick - Koko Kollection - Doll - http://bit.ly/2J8det8
⇢ *Pink & Botanic Leaf PJ's - ASOS - http://bit.ly/2L2nvUW
⇢ *Denim Jumpsuit - Nasty Gal - http://bit.ly/2G13k7W

Other Places To Find Me:

MAIN CHANNEL: http://youtube.com/zoella
BLOG : http://www.zoella.co.uk
TWITTER : http://twitter.com/Zoella
INSTAGRAM : http://instagram.com/Zoella
FACEBOOK : http://facebook.com/zoe.zoella
SNAPCHAT : @OfficialZoella",2018-05-28T16:12:45Z,44901,526,1561605,425
